teff logg meta FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
11750.0 3.5 -0.5 400967872.0 220910464.0 60950348.0 102992816.0 28970210.0 139780448.0 164998576.0 85933416.0 43685868.0 20568072.0 139053040.0 137132208.0 59116268.0 31628634.0 18528788.0 6366057.0 2249017.0 825074.375 155020.828125 45426.3671875 1210.076171875 106612830.25608772 379625939.11259246 420214098.3275138 398056913.72616315
11750.0 2.0 -0.5 355061920.0 238116784.0 60359676.0 101294816.0 29422996.0 159027104.0 158968144.0 84302000.0 43957344.0 20934528.0 158954736.0 132186832.0 59082080.0 32105250.0 18930992.0 6410108.5 2291802.75 839094.4375 158442.75 46542.21484375 1238.731689453125 106208172.11826226 309863663.65330577 352352424.42786396 355125300.1634424
11750.0 3.0 0.0 375894528.0 224985728.0 63351876.0 107325696.0 30036084.0 153036176.0 172271856.0 88894416.0 45308156.0 21292668.0 152734512.0 142422464.0 61349632.0 32766482.0 19210400.0 6529566.5 2306649.0 843010.125 158014.375 46224.3984375 1223.8956298828125 87082320.99555404 322517303.20512354 383657061.93553853 374420323.0219311
11750.0 4.0 -1.0 412886080.0 217587360.0 59233808.0 99817968.0 28235878.0 130300352.0 159160176.0 83915864.0 42605248.0 20049880.0 129091632.0 133156232.0 57616688.0 30887110.0 18009900.0 6254758.0 2207759.75 812527.9375 152843.9375 44827.3046875 1198.6258544921875 108556775.97015902 406581189.4230262 439132778.8012009 408718666.4845028
11750.0 3.0 -1.0 390713792.0 218718224.0 59546712.0 100425608.0 28499692.0 138666784.0 160719904.0 83676952.0 42788700.0 20302056.0 138497168.0 133307904.0 57795088.0 31046916.0 18364774.0 6280573.0 2229964.0 817727.6875 154028.953125 45209.453125 1207.8985595703125 123284833.98905697 385528635.152801 408859925.01273423 388013015.8252321
12000.0 5.0 0.5 451014336.0 263942736.0 66841384.0 113356920.0 31272154.0 154506032.0 179263200.0 95534336.0 47863620.0 21907736.0 151549792.0 151279648.0 65063012.0 34484740.0 19445324.0 6748312.5 2352788.75 862025.1875 160687.109375 46874.2265625 1238.63037109375 53380066.59174576 332997752.3291783 442777067.6268225 453022712.735155
12000.0 4.0 -0.5 465576672.0 246069824.0 63084940.0 106797512.0 29807836.0 146021152.0 170665200.0 89277176.0 45145964.0 21075664.0 144447472.0 142360800.0 61175956.0 32636814.0 18892600.0 6511817.0 2289828.25 840231.375 157579.796875 46135.54296875 1228.4427490234375 123789519.4280004 449313701.3126622 493112312.1876306 461158570.7980753
12000.0 2.5 0.2 396960928.0 256815088.0 67076764.0 113900040.0 31794582.0 177437632.0 182061664.0 93669480.0 47975124.0 22473012.0 177055664.0 150068416.0 64932404.0 34711984.0 20260998.0 6810058.5 2406213.75 876435.25 164062.4375 47951.5234375 1264.5560302734375 96719156.0844904 325542454.9349866 397593679.7510148 395453615.2293164
12000.0 4.5 0.0 471201568.0 253716576.0 64706996.0 109642912.0 30424016.0 149042368.0 174488368.0 92013408.0 46306072.0 21419418.0 146791104.0 146306656.0 62842968.0 33420062.0 19106922.0 6613677.0 2315134.5 849237.5625 158804.359375 46408.171875 1231.1785888671875 91547021.38952978 413943067.5520926 490931297.1300474 467982263.10045487
12000.0 5.0 -1.0 491964288.0 249124256.0 61215468.0 103019048.0 29123222.0 135188256.0 161670560.0 87671920.0 44245236.0 20546130.0 132587200.0 137293520.0 59869084.0 32083118.0 18286760.0 6415625.5 2251265.25 829004.875 155515.765625 45553.48828125 1216.4906005859375 94200386.64222771 457645606.4332855 523293304.2483366 486961216.63851726
12000.0 4.0 0.5 428287424.0 255380752.0 68217472.0 116261296.0 31758906.0 163928544.0 187102400.0 96259648.0 48428828.0 22311794.0 162120320.0 155165104.0 65885796.0 34822624.0 19939862.0 6816848.0 2380464.5 869538.6875 161996.0 47223.80859375 1244.2432861328125 65962949.49079264 324714372.35691667 420635523.773279 431029185.1413428
12000.0 3.5 0.0 443313152.0 249930656.0 65663948.0 111569144.0 30870838.0 158963776.0 179279248.0 92432616.0 46780368.0 21800508.0 157842992.0 148460560.0 63467680.0 33750104.0 19583570.0 6674387.5 2345768.0 857472.625 160404.625 46878.38671875 1240.925048828125 108327328.2563932 396261230.2815204 459680252.9837819 440330345.19858944
12000.0 3.0 0.2 417411680.0 252272736.0 67146408.0 114240088.0 31577754.0 169811424.0 183761952.0 94059624.0 47797236.0 22298346.0 169152384.0 151480656.0 64831004.0 34487104.0 20072572.0 6781626.0 2386910.5 870155.875 162640.8125 47499.2265625 1253.0228271484375 95819679.93606861 349249790.0694278 423310936.8634811 415880117.3946592
12000.0 4.0 0.2 450232000.0 252687888.0 66283168.0 112683336.0 31029976.0 157178352.0 180810800.0 93680776.0 47197388.0 21851532.0 155457536.0 150310320.0 64115424.0 34003596.0 19551494.0 6703207.0 2346808.5 858638.25 160351.8125 46816.7421875 1238.0318603515625 88441611.61759439 381318268.101668 461394457.73961556 448669514.7685685
12000.0 2.5 0.5 373232960.0 256630192.0 69085872.0 117596744.0 32580446.0 185584576.0 188473552.0 96281760.0 49274364.0 22978742.0 185167344.0 154966272.0 66775768.0 35594804.0 20692090.0 6936082.0 2444418.75 888844.25 165969.9375 48431.04296875 1272.427734375 75479843.02732375 281470414.46701145 364250242.16835636 373394215.40638405
12000.0 2.5 0.0 407848544.0 256572448.0 65912380.0 111761472.0 31335050.0 172689824.0 178367152.0 92137440.0 47222232.0 22174874.0 172314240.0 147240736.0 63867760.0 34199316.0 20004168.0 6735910.0 2383532.0 869078.8125 162924.4375 47665.49609375 1259.9500732421875 109539053.08726652 349445215.5260051 412624994.34916115 405839353.19963056
12000.0 4.0 -1.0 464471360.0 240978752.0 61555988.0 104024584.0 29190022.0 140096304.0 166073152.0 87147376.0 44135696.0 20676446.0 138624144.0 138697536.0 59753188.0 31946440.0 18551044.0 6411580.0 2258327.5 829699.875 155847.25 45676.33984375 1220.0225830078125 135126709.53543243 468615555.7160094 496432995.9725751 459166000.28323495
12000.0 4.5 0.5 441234656.0 259067856.0 67529184.0 114861024.0 31480906.0 158534608.0 183582160.0 95861320.0 48101760.0 22083750.0 156128848.0 153412944.0 65432616.0 34606508.0 19667202.0 6776471.5 2363299.25 864810.875 161154.9375 46991.7734375 1240.148193359375 60812084.10648311 331793385.69405174 433186847.0945765 443947475.2953563
12000.0 4.5 -1.0 477524800.0 243851696.0 61364076.0 103526368.0 29122424.0 137099136.0 164157296.0 87332976.0 44138908.0 20588160.0 135054320.0 138094480.0 59753996.0 31966542.0 18398122.0 6408006.0 2252186.25 828625.5 155554.0 45576.47265625 1217.44580078125 117280592.06510538 468567822.94447637 510801957.7467826 472005084.58970004
12000.0 3.0 -0.5 438575776.0 247608960.0 63618200.0 107777304.0 30189602.0 156228912.0 172697920.0 89305384.0 45505432.0 21406156.0 155675680.0 142888656.0 61580088.0 32934710.0 19310588.0 6559483.5 2319385.5 848170.375 159251.640625 46651.796875 1240.1883544921875 136426727.12204996 419205030.1544483 457067273.3406008 435448007.79063153
12000.0 3.5 0.5 412493152.0 253082176.0 68809248.0 117384352.0 32066038.0 170348016.0 189523776.0 96595312.0 48783768.0 22561012.0 169132304.0 156311888.0 66336760.0 35090272.0 20228806.0 6862795.5 2401835.75 875627.5 163141.9375 47554.74609375 1251.019287109375 69800953.14935075 314134373.18921274 405556661.27076054 414585173.46813476
12000.0 3.0 0.0 426995232.0 251383088.0 65970612.0 112070080.0 31124896.0 165350336.0 179956480.0 92503280.0 47046364.0 22007380.0 164705696.0 148572288.0 63761376.0 33981556.0 19823284.0 6709533.5 2365225.25 863149.5 161576.28125 47235.66796875 1249.09033203125 110378236.40004054 376086608.75872463 438779458.5427807 424394863.5997106
12000.0 2.5 -1.0 426765472.0 249862608.0 61853856.0 104423888.0 29660156.0 155460000.0 166308800.0 86624424.0 44504172.0 21089212.0 155299984.0 137713952.0 60064480.0 32320570.0 19078256.0 6461978.0 2297625.25 840471.4375 158303.265625 46464.94921875 1239.46826171875 152654192.9672712 417480085.81685597 440094189.27260965 424678035.7348179
12000.0 3.0 0.5 394105440.0 252955584.0 69173016.0 117978000.0 32359462.0 177572528.0 190317520.0 96699856.0 49098380.0 22798688.0 176869328.0 156481264.0 66685380.0 35365464.0 20497722.0 6906266.0 2424370.25 882321.0625 164497.75 47963.140625 1260.38330078125 72863045.01330341 300063048.74700445 387203078.2711221 395214898.60860574
12000.0 3.5 0.2 435307616.0 251407104.0 66811892.0 113695352.0 31304102.0 163058000.0 183033808.0 93968720.0 47506708.0 22076404.0 161908336.0 151340944.0 64509120.0 34234084.0 19818596.0 6742501.5 2365944.25 863975.125 161377.234375 47116.140625 1244.250244140625 93143114.69359855 367681755.91246223 444314239.87119913 433867562.39041376
12000.0 3.5 -0.5 452404512.0 245512496.0 63402968.0 107430528.0 29986620.0 150654416.0 172231232.0 89330792.0 45311492.0 21235346.0 149631104.0 142930096.0 61377016.0 32760908.0 19102588.0 6533966.0 2303398.0 843700.5625 158298.640625 46355.37109375 1233.3231201171875 132889327.14736468 438215822.70642763 476494715.59631324 448483269.69105124
12000.0 3.0 -1.0 440362048.0 243080704.0 61910624.0 104698528.0 29482132.0 149167952.0 167666240.0 86954632.0 44359512.0 20946868.0 148722432.0 138880336.0 59978476.0 32141956.0 18918452.0 6443159.0 2282594.0 835802.625 157214.703125 46113.7265625 1230.5933837890625 152345737.7359429 442970778.6638737 462620159.14812607 436795912.13643026
12000.0 4.5 0.2 462540256.0 255647296.0 65700628.0 111477048.0 30797798.0 152373120.0 177664912.0 93384040.0 46939928.0 21654836.0 150070640.0 148799568.0 63756600.0 33838760.0 19306034.0 6671324.5 2332160.5 854724.875 159631.015625 46612.46875 1234.1981201171875 80749874.61795007 388121731.5292738 474596052.89020205 460753336.94002086
12000.0 5.0 0.0 483759328.0 258374784.0 64239668.0 108559480.0 30293514.0 145822864.0 171022384.0 91933696.0 46198044.0 21293540.0 143028544.0 144756752.0 62658784.0 33387038.0 18926330.0 6598945.0 2307841.0 847477.9375 158447.875 46307.1328125 1229.244384765625 76248030.53928219 408155954.12314916 501932122.2129163 480803036.7329989
12000.0 2.5 -0.5 422532288.0 253618144.0 63555564.0 107480224.0 30377490.0 162896240.0 171236480.0 88953848.0 45658776.0 21556272.0 162620672.0 141646624.0 61669552.0 33126040.0 19476432.0 6580731.0 2335504.75 853247.8125 160424.65625 47026.75 1249.550537109375 135483096.58115655 392414035.1243226 432691000.2765425 420530478.4792165
12000.0 3.5 -1.0 452344768.0 240535168.0 61760972.0 104460640.0 29315682.0 144120576.0 167338320.0 87056352.0 44218732.0 20801062.0 143203136.0 139031232.0 59843352.0 32009812.0 18731706.0 6424367.5 2268957.75 832155.25 156400.71875 45853.890625 1224.327392578125 146825125.3378936 459868434.53931504 480633409.8503224 447709391.4978323
12000.0 5.0 -0.5 492339456.0 253579088.0 62468960.0 105302072.0 29622532.0 139917760.0 165477408.0 89428520.0 45063792.0 20869312.0 137232096.0 140334688.0 61026944.0 32637794.0 18565470.0 6495658.0 2276766.5 837495.875 156933.859375 45932.74609375 1223.856201171875 89113855.50318542 443100401.0271929 519536981.98818475 488209264.00198555
12000.0 5.0 0.2 473509952.0 260433552.0 65159928.0 110255040.0 30640492.0 148886160.0 173924336.0 93219936.0 46787372.0 21511876.0 146036912.0 147059616.0 63509064.0 33775328.0 19111412.0 6652016.0 2323812.0 852620.6875 159239.953125 46507.1171875 1232.48095703125 68468509.30054995 383908609.19134134 483761498.9952635 471860120.8177889
12000.0 4.5 -0.5 478761568.0 248742352.0 62756568.0 106057792.0 29680096.0 142399600.0 168366176.0 89280536.0 45053136.0 20948370.0 140259872.0 141455472.0 61044840.0 32588342.0 18707134.0 6497960.5 2280585.5 838097.9375 157121.828125 45993.890625 1225.3380126953125 109038111.87635563 451649272.8101457 507599111.0548042 474205098.4749635
12000.0 4.0 0.0 457695616.0 250906848.0 65204252.0 110685328.0 30625880.0 153492032.0 177301136.0 92215128.0 46514644.0 21595972.0 151813296.0 147591600.0 63132700.0 33551520.0 19334790.0 6640391.0 2328336.25 852695.3125 159467.140625 46601.03515625 1235.0291748046875 102260048.90594992 409112688.66812164 476589441.4742572 454514958.6460946
12250.0 3.5 -0.5 507874624.0 271599104.0 65862232.0 111894168.0 30999222.0 161821504.0 179512928.0 92734704.0 46934020.0 21899194.0 160477232.0 148759056.0 63636128.0 33889080.0 19672866.0 6700662.5 2357376.75 862174.5 161548.96875 47276.45703125 1256.2977294921875 163422763.5403268 502280146.76449734 537444854.637953 502745151.6625057
12250.0 3.5 0.5 469966688.0 282044064.0 71641376.0 122562992.0 33215512.0 183896736.0 198044048.0 100477656.0 50629928.0 23313184.0 182279936.0 163069440.0 68910080.0 36372180.0 20874080.0 7050647.0 2462462.0 896316.4375 166761.46875 48574.42578125 1276.112060546875 89440601.27101627 368592411.4784716 467058216.8750427 470838540.1139827
12250.0 2.5 0.2 449912384.0 286626656.0 69744768.0 118761408.0 32894410.0 190866880.0 189900064.0 97342992.0 49734564.0 23193348.0 190080176.0 156335136.0 67376864.0 35938928.0 20877908.0 6990231.5 2464680.0 896503.75 167605.078125 48955.875 1289.6234130859375 122219780.53964263 380170918.1495524 453655918.1676338 446962301.83137196
12250.0 4.0 -0.5 522191808.0 271800608.0 65526648.0 111231544.0 30809188.0 156861328.0 177924160.0 92663616.0 46752732.0 21732152.0 154971200.0 148174672.0 63417148.0 33750700.0 19457894.0 6676148.5 2342909.25 858314.8125 160749.6875 47032.15234375 1250.8092041015625 152803183.17280877 515473528.7649986 555903755.872918 516495436.72049296
12250.0 3.5 0.2 492947040.0 279520064.0 69521136.0 118631024.0 32413452.0 175842128.0 191108016.0 97695080.0 49284744.0 22803272.0 174316320.0 157772704.0 66984364.0 35470880.0 20442522.0 6924586.0 2424875.5 884134.0 164917.84375 48116.8046875 1269.0201416015625 117356670.6115511 427149692.5474154 507011256.6828345 490172815.87490475
12250.0 5.0 0.2 536183456.0 287714432.0 67768504.0 115020568.0 31691442.0 160339984.0 181810512.0 96835616.0 48481700.0 22200360.0 157139760.0 153354960.0 65886264.0 34938596.0 19707674.0 6822100.5 2378322.25 870933.0625 162414.953125 47397.9140625 1254.4334716796875 88755802.33482234 449676724.02806324 554278920.6733184 532996588.0760196
12250.0 3.0 -1.0 493995552.0 268947712.0 64284876.0 109004472.0 30462072.0 159967616.0 174677616.0 90242920.0 45928920.0 21589340.0 159224656.0 144494768.0 62162668.0 33233858.0 19470050.0 6604621.0 2334867.0 853739.625 160374.0625 47010.93359375 1253.05810546875 186108013.2634668 505676476.0790982 520959926.34939694 489384778.56045896
12250.0 4.5 0.5 502639168.0 287493568.0 70321240.0 119968592.0 32605146.0 171202336.0 192040016.0 99706584.0 49914808.0 22818670.0 168407744.0 160135248.0 67970784.0 35856876.0 20300122.0 6958953.0 2421742.5 884501.6875 164558.28125 47944.140625 1263.30126953125 78295595.02246074 388789510.62970966 499395758.314842 504477402.1116584
12250.0 4.0 0.5 487704800.0 284030368.0 71047216.0 121434200.0 32904472.0 177111552.0 195641232.0 100143840.0 50271636.0 23061122.0 174906192.0 161942080.0 68458392.0 36099348.0 20583484.0 7003766.5 2440578.0 889952.75 165543.265625 48219.3515625 1268.5426025390625 84439416.09976427 379932303.04456186 484249168.48085433 489488062.44720984
12250.0 3.0 0.5 449223968.0 282554944.0 71991608.0 123135304.0 33504760.0 191425392.0 198761408.0 100566736.0 50936656.0 23548068.0 190313648.0 163184992.0 69246272.0 36642592.0 21140074.0 7093180.5 2484793.25 902987.125 168122.609375 48987.203125 1285.7437744140625 93752665.03100903 353463630.5830936 445982530.1020095 448859240.75368786
12250.0 4.5 -0.5 536732032.0 274289696.0 65171396.0 110449456.0 30664088.0 152899504.0 175587776.0 92636872.0 46635092.0 21593518.0 150448064.0 147240416.0 63257304.0 33680136.0 19264372.0 6658637.5 2332336.5 855639.6875 160187.46875 46859.9921875 1247.02294921875 135876630.51576868 519664770.8534477 572502625.7444142 530782595.97663623
12250.0 5.0 -1.0 550198720.0 273638432.0 63510080.0 107203296.0 30049038.0 144788400.0 168626160.0 90865400.0 45734600.0 21154860.0 141910160.0 142850848.0 61960612.0 33103202.0 18816908.0 6565573.0 2299507.0 845210.5625 158338.203125 46348.80859375 1236.490966796875 119263508.63275373 528724400.03266597 589697631.3498958 543511017.8959497
12250.0 2.5 -1.0 479309248.0 276951072.0 64238424.0 108745736.0 30650136.0 166717744.0 173285088.0 89923848.0 46087500.0 21738046.0 166241840.0 143310736.0 62264824.0 33424530.0 19634444.0 6625074.5 2350491.5 858657.4375 161514.75 47377.3046875 1262.3800048828125 186456689.90226573 476631897.8759773 496162110.1320151 476326758.42276156
12250.0 4.5 0.2 523322688.0 283114432.0 68361176.0 116326904.0 31878770.0 164327680.0 185645888.0 97062248.0 48678876.0 22362590.0 161661504.0 155170976.0 66187480.0 35040240.0 19916188.0 6847464.5 2388798.0 873884.0625 162961.921875 47548.68359375 1257.2354736328125 102731611.78608888 451494454.88350266 541993441.2446836 520181504.7230471
12250.0 2.5 0.0 460938048.0 285837120.0 68512768.0 116491488.0 32410534.0 185636512.0 185982336.0 95721592.0 48942184.0 22879304.0 184871360.0 153338496.0 66256524.0 35399584.0 20607246.0 6912462.0 2440872.75 888792.75 166410.6875 48654.984375 1284.7095947265625 136804530.4318842 405362992.9875704 468950712.81740165 457611181.0769223
12250.0 5.0 0.5 514666048.0 292110432.0 69568800.0 118356008.0 32361020.0 166564608.0 187582944.0 99303744.0 49624136.0 22619678.0 163233872.0 157897024.0 67536880.0 35690996.0 20061118.0 6923817.5 2408699.25 880730.25 163905.875 47771.7109375 1260.4698486328125 69783079.90192387 393048778.5165025 512766368.7804011 515566938.50591725
12250.0 4.0 0.0 515841472.0 278003584.0 67816648.0 115433712.0 31698042.0 165430784.0 185060112.0 95824416.0 48234208.0 22298518.0 163395344.0 153795984.0 65528836.0 34745724.0 19938892.0 6816303.0 2385183.5 872074.25 162865.78125 47561.30078125 1258.8240966796875 128177384.45902774 472896420.90535235 540899737.662356 511276934.8170744
12250.0 3.0 0.0 482203552.0 279521216.0 68595040.0 116843352.0 32206520.0 177958816.0 187706864.0 96117816.0 48777160.0 22716230.0 176945088.0 154763440.0 66167156.0 35188188.0 20430898.0 6887453.0 2422964.0 882995.6875 165079.03125 48230.15234375 1273.8507080078125 137784787.20135546 435350710.87076914 498512890.3890406 478242648.7776057
12250.0 3.0 -0.5 492920448.0 274366816.0 66088080.0 112260832.0 31209326.0 167743296.0 179983680.0 92718344.0 47137512.0 22074714.0 166863104.0 148719376.0 63849800.0 34071616.0 19884148.0 6727476.0 2373878.25 866866.1875 162553.46875 47589.359375 1263.591552734375 167650586.79704833 480638146.08155894 516025283.1027318 488658111.33461916
